customer_id,age,gender,region,annual_income,monthly_spend,loyalty_points,purchases_per_month,avg_session_duration_min,days_since_last_purchase,return_rate_pct,customer_satisfaction_score,membership_tier,primary_category,device_preference,cluster_label
CUST000229,44,Female,West,10000.0,718.51,53562,6.1,39.9,56,3.85,4.3,Bronze,Luxury,Desktop,2
CUST000230,32,Female,East,61744.53,3258.63,72617,13.8,68.0,6,5.84,3.5,Platinum,Fashion,Mobile,1
CUST000231,29,Male,West,87922.55,5635.82,105524,23.5,93.0,119,3.06,4.4,Platinum,Fashion,Mobile,3
CUST000232,35,Female,South,41206.78,2284.75,95462,12.3,41.2,14,4.51,3.7,Platinum,Fashion,Mobile,1
CUST000233,20,Male,West,10000.0,549.28,30198,2.5,15.9,10,4.35,4.5,Silver,Electronics,Mobile,0
CUST000234,58,Male,North,10000.0,257.12,16719,1.0,12.0,22,4.67,3.9,Bronze,Electronics,Tablet,4
CUST000235,55,Female,West,10000.0,367.76,30239,1.8,5.4,29,2.4,5.0,Bronze,Electronics,Desktop,4
CUST000236,33,Male,East,62563.44,5461.23,126227,16.0,80.7,26,3.43,4.0,Platinum,Sports,Desktop,3
CUST000237,39,Male,South,10000.0,400.0,24654,1.0,6.0,44,2.0,4.3,Bronze,Luxury,Desktop,4
CUST000238,18,Female,West,10000.0,353.74,36358,3.3,5.7,25,2.46,4.1,Gold,Sports,Mobile,0
CUST000239,44,Male,South,10000.0,235.49,19887,1.4,6.7,21,2.8,3.9,Bronze,Electronics,Tablet,4
CUST000240,18,Female,North,10000.0,638.65,44407,1.0,2.6,41,3.54,3.8,Bronze,Fashion,Tablet,0
CUST000241,36,Female,South,42807.17,2709.02,81478,14.7,69.2,18,5.82,3.8,Gold,Home & Garden,Mobile,1
CUST000242,20,Male,East,10000.0,314.28,25086,3.3,4.5,5,4.56,2.9,Silver,Home & Garden,Mobile,0
CUST000243,21,Female,South,10000.0,586.3,28831,1.7,11.1,50,4.56,3.4,Bronze,Fashion,Mobile,0
CUST000244,20,Male,North,10000.0,212.55,24471,2.0,19.1,50,6.68,3.6,Silver,Electronics,Mobile,0
CUST000245,24,Male,North,10000.0,801.34,28001,3.9,17.1,7,4.56,2.9,Silver,Electronics,Mobile,0
CUST000246,37,Female,North,55813.29,3659.12,90252,15.3,69.7,30,4.39,3.6,Bronze,Luxury,Tablet,1
CUST000247,38,Male,West,10000.0,367.43,21829,1.0,7.6,41,3.85,4.3,Bronze,Home & Garden,Desktop,4
CUST000248,20,Male,North,10000.0,495.92,28490,1.0,17.8,66,6.03,3.6,Silver,Electronics,Mobile,0
CUST000249,43,Male,East,10000.0,252.54,24080,1.0,1.8,24,4.08,4.1,Bronze,Home & Garden,Tablet,4
CUST000250,32,Female,South,92534.97,5000.58,158952,20.8,75.3,69,2.57,4.7,Silver,Luxury,Desktop,3
CUST000251,32,Female,South,32749.52,2394.18,85861,13.8,42.3,7,6.01,4.0,Platinum,Fashion,Desktop,1
CUST000252,28,Female,North,99658.02,3948.8,115909,13.5,87.3,37,2.16,3.8,Platinum,Fashion,Desktop,3
CUST000253,47,Female,East,10000.0,791.53,73256,5.0,43.8,15,3.85,4.1,Bronze,Fashion,Mobile,2
CUST000254,51,Female,North,10000.0,323.68,21107,1.3,5.4,21,2.86,3.9,Bronze,Electronics,Desktop,4
CUST000255,22,Female,West,73686.54,3859.1,121057,22.8,84.3,18,1.8,4.0,Platinum,Luxury,Mobile,3
CUST000256,47,Female,North,40486.54,2003.52,65411,10.3,43.8,40,5.35,4.3,Bronze,Luxury,Desktop,1
CUST000257,26,Male,East,10000.0,637.51,32358,2.8,17.0,2,4.01,3.6,Bronze,Luxury,Mobile,0
CUST000258,49,Male,South,10000.0,836.2,61349,3.3,30.1,10,2.68,3.5,Silver,Home & Garden,Mobile,2
CUST000259,26,Female,East,116682.29,5699.5,130113,16.8,80.8,47,2.9,3.3,Platinum,Luxury,Desktop,3
CUST000260,21,Male,South,10000.0,339.04,27936,1.0,6.8,45,5.3,3.3,Bronze,Electronics,Mobile,0
CUST000261,26,Female,West,10000.0,588.03,31948,2.3,14.5,15,5.12,3.7,Silver,Fashion,Mobile,0
CUST000262,28,Female,North,42768.2,3344.05,99468,13.4,56.4,30,5.76,3.0,Bronze,Luxury,Desktop,1
CUST000263,25,Male,North,10000.0,949.58,34883,2.2,20.4,48,4.8,3.6,Bronze,Electronics,Mobile,0
CUST000264,25,Female,North,10000.0,523.53,29224,1.7,21.5,8,7.29,3.1,Silver,Home & Garden,Tablet,0
CUST000265,19,Female,North,10000.0,760.11,27029,2.3,15.8,9,3.69,3.7,Bronze,Home & Garden,Mobile,0
CUST000266,24,Female,South,10000.0,515.21,28646,2.4,8.4,8,5.13,3.5,Silver,Fashion,Desktop,0
CUST000267,44,Female,North,10000.0,339.71,22627,1.0,10.2,22,1.1,3.9,Bronze,Electronics,Tablet,4
CUST000268,57,Female,North,12619.88,840.72,66424,5.6,38.1,31,5.33,4.3,Silver,Fashion,Tablet,2
CUST000269,37,Female,East,10000.0,377.52,21469,1.0,10.3,35,2.65,4.3,Bronze,Sports,Desktop,4
CUST000270,46,Male,West,10000.0,383.45,28431,1.0,9.1,23,2.43,4.9,Bronze,Electronics,Tablet,4
CUST000271,30,Female,South,88157.58,5467.45,127683,21.5,82.9,18,4.48,3.4,Platinum,Sports,Mobile,3
CUST000272,42,Male,West,46207.69,2225.23,83196,6.0,61.2,6,5.7,2.7,Gold,Luxury,Desktop,1
CUST000273,36,Female,South,38642.78,2798.94,76763,11.1,51.5,44,3.36,3.4,Gold,Electronics,Mobile,1
CUST000274,31,Male,North,96311.63,3711.09,148631,23.7,71.2,18,3.15,3.8,Gold,Luxury,Desktop,3
CUST000275,56,Male,North,10000.0,761.82,47623,6.9,40.9,44,3.02,3.1,Platinum,Home & Garden,Tablet,2
CUST000276,20,Female,North,10000.0,375.14,28126,1.5,11.9,44,4.94,3.5,Silver,Luxury,Mobile,0
CUST000277,47,Male,West,10000.0,742.02,44337,7.3,40.3,11,3.58,4.5,Silver,Electronics,Mobile,2
CUST000278,24,Female,East,10000.0,685.62,23908,1.0,12.1,67,3.82,3.8,Gold,Home & Garden,Mobile,0
CUST000279,23,Female,East,43869.66,2398.61,87400,19.7,85.7,12,3.55,4.2,Silver,Fashion,Desktop,1
CUST000280,29,Female,West,84019.56,4716.48,132970,19.7,77.7,30,3.88,3.4,Gold,Luxury,Tablet,3
CUST000281,28,Male,North,81060.86,5885.02,122779,19.3,94.7,34,2.62,4.3,Gold,Sports,Mobile,3
CUST000282,22,Male,West,10000.0,468.21,30199,1.3,13.6,5,5.07,3.2,Silver,Electronics,Mobile,0
CUST000283,31,Female,South,50343.51,2416.48,82345,10.5,75.0,16,3.6,4.4,Gold,Sports,Mobile,1
CUST000284,57,Male,South,10000.0,1096.6,63200,5.9,42.3,50,4.27,4.2,Platinum,Home & Garden,Mobile,2
CUST000285,34,Male,North,53539.31,1637.61,83200,20.1,58.9,44,4.8,3.7,Silver,Sports,Desktop,1
CUST000286,29,Male,East,45799.84,2728.63,69166,8.8,72.5,8,3.8,3.2,Platinum,Home & Garden,Tablet,1
CUST000287,30,Male,East,106455.98,4605.29,129551,27.4,87.3,41,4.35,3.7,Gold,Luxury,Desktop,3
CUST000288,35,Female,North,49941.12,3339.66,89841,11.3,57.0,8,4.64,3.9,Platinum,Electronics,Tablet,1
CUST000289,18,Female,South,10000.0,451.62,28021,2.3,16.8,5,4.11,3.4,Bronze,Electronics,Mobile,0
CUST000290,39,Female,North,10000.0,387.19,23306,1.4,7.2,70,2.26,5.0,Bronze,Electronics,Mobile,4
CUST000291,20,Female,East,10000.0,452.01,24068,1.5,6.1,53,3.8,3.0,Silver,Electronics,Desktop,0
CUST000292,64,Female,South,10000.0,835.52,66952,4.1,33.6,18,4.65,3.7,Bronze,Sports,Mobile,2
CUST000293,31,Female,North,58211.51,2668.71,73644,8.8,60.2,22,3.91,4.4,Silver,Fashion,Desktop,1
CUST000294,58,Male,West,10000.0,296.01,14922,1.0,10.5,21,2.35,4.0,Bronze,Fashion,Desktop,4
CUST000295,52,Female,South,10000.0,356.92,27640,1.0,12.3,27,3.49,4.6,Bronze,Electronics,Desktop,4
CUST000296,25,Male,East,10000.0,887.04,39339,2.4,11.9,16,4.87,3.6,Bronze,Electronics,Mobile,0
CUST000297,48,Female,West,10000.0,745.94,68609,5.1,35.4,67,4.23,4.5,Silver,Fashion,Desktop,2
CUST000298,31,Female,South,98836.77,3945.25,129078,15.2,72.6,15,3.38,4.2,Platinum,Sports,Mobile,3
CUST000299,28,Male,East,43517.43,2489.12,96820,13.2,50.9,42,4.33,3.8,Platinum,Home & Garden,Mobile,1
CUST000300,61,Male,East,10000.0,763.87,46871,5.1,29.5,45,4.68,4.0,Bronze,Electronics,Desktop,2
CUST000301,22,Male,North,10000.0,358.05,30752,3.1,12.9,31,3.27,3.7,Bronze,Electronics,Mobile,0
CUST000302,22,Male,East,100603.13,4799.97,116095,20.6,89.9,121,3.27,4.1,Platinum,Luxury,Tablet,3
CUST000303,62,Male,West,10000.0,1009.46,66317,6.0,44.8,24,3.09,4.6,Silver,Electronics,Desktop,2
CUST000304,24,Male,South,81256.87,4483.45,125246,16.8,87.9,38,0.72,4.0,Platinum,Sports,Mobile,3
CUST000305,33,Female,East,90100.64,3650.74,94898,19.8,68.7,22,3.94,4.7,Silver,Luxury,Tablet,3
CUST000306,56,Male,West,10000.0,443.19,23851,1.4,11.1,26,2.2,4.7,Gold,Home & Garden,Mobile,4
CUST000307,40,Female,West,36260.41,2959.91,80757,12.7,72.0,34,5.08,3.9,Platinum,Electronics,Mobile,1
CUST000308,50,Male,South,10000.0,399.82,25189,1.2,9.2,21,1.75,4.7,Bronze,Electronics,Mobile,4
CUST000309,38,Female,North,32974.92,1879.85,63715,16.0,60.1,8,4.05,2.6,Silver,Fashion,Mobile,1
CUST000310,28,Female,South,73712.03,4679.54,127727,16.4,96.5,37,5.49,5.0,Platinum,Sports,Mobile,3
CUST000311,18,Male,South,10000.0,536.79,23872,1.9,15.0,78,7.05,3.5,Bronze,Electronics,Mobile,0
CUST000312,59,Female,West,10000.0,916.8,74627,6.5,34.5,22,3.68,3.6,Silver,Electronics,Mobile,2
CUST000313,32,Female,South,47705.12,1884.16,80871,16.2,54.0,16,4.13,3.6,Silver,Fashion,Mobile,1
CUST000314,22,Female,East,10000.0,605.17,37902,2.9,9.0,9,6.11,3.9,Silver,Sports,Mobile,0
CUST000315,29,Female,South,89697.82,2443.36,114427,21.0,102.3,30,5.53,5.0,Gold,Sports,Mobile,3
CUST000316,21,Male,East,67051.3,4148.4,140672,19.5,89.5,44,3.03,3.5,Platinum,Luxury,Desktop,3
CUST000317,22,Female,South,10000.0,50.0,37408,1.1,14.6,25,5.38,2.7,Gold,Electronics,Tablet,0
CUST000318,37,Male,West,42832.54,2481.28,66327,9.0,67.9,21,4.35,3.3,Gold,Luxury,Desktop,1
CUST000319,55,Female,East,10000.0,541.69,46046,7.0,41.8,17,4.23,3.3,Bronze,Luxury,Desktop,2
CUST000320,61,Male,East,10000.0,173.69,48241,3.0,44.6,58,3.15,4.0,Platinum,Home & Garden,Desktop,2
CUST000321,56,Female,North,10000.0,953.43,58104,7.2,42.0,66,4.43,3.3,Silver,Sports,Desktop,2
CUST000322,39,Female,East,10000.0,295.11,22506,1.0,7.8,36,4.75,4.3,Bronze,Fashion,Tablet,4
CUST000323,44,Female,North,10000.0,289.61,26148,1.0,12.6,54,4.47,4.1,Bronze,Electronics,Desktop,4
CUST000324,46,Male,South,10000.0,998.72,65726,6.2,27.1,12,3.06,4.9,Gold,Home & Garden,Tablet,2
CUST000325,23,Female,East,10000.0,487.62,40935,4.4,11.7,9,5.74,3.4,Bronze,Electronics,Desktop,0
CUST000326,26,Male,East,77589.41,6056.53,169273,18.5,81.3,39,4.04,5.0,Gold,Luxury,Mobile,3
CUST000327,66,Female,West,10000.0,975.2,62667,5.0,41.2,72,5.41,4.6,Silver,Fashion,Desktop,2
CUST000328,32,Female,East,110352.98,4620.29,109194,22.5,62.8,30,3.92,3.8,Platinum,Sports,Desktop,3
CUST000329,33,Male,East,41082.99,2906.59,79124,10.1,44.6,22,5.67,4.2,Silver,Luxury,Desktop,1
CUST000330,27,Male,East,98382.47,5426.03,103284,17.5,94.1,50,4.3,3.6,Platinum,Fashion,Mobile,3
CUST000331,27,Female,East,93277.45,3943.61,106143,14.0,66.9,110,4.31,4.0,Platinum,Home & Garden,Mobile,3
CUST000332,25,Male,South,10000.0,766.26,28905,1.6,12.5,81,3.71,3.3,Bronze,Electronics,Tablet,0
CUST000333,22,Female,North,10000.0,515.11,33274,2.1,9.8,12,3.51,3.1,Silver,Electronics,Desktop,0
CUST000334,31,Female,South,54756.5,2570.0,82895,11.0,74.8,88,4.77,3.6,Gold,Sports,Desktop,1
CUST000335,49,Female,West,10000.0,261.05,23506,1.0,5.7,41,1.51,5.0,Bronze,Electronics,Desktop,4
CUST000336,42,Female,East,10000.0,1003.37,47371,7.3,15.3,50,4.35,3.6,Bronze,Home & Garden,Desktop,2
CUST000337,22,Male,South,10000.0,375.49,22580,1.0,9.6,71,5.67,2.6,Silver,Electronics,Desktop,0
CUST000338,24,Female,North,10000.0,589.86,34266,1.0,19.8,4,7.95,2.6,Bronze,Home & Garden,Mobile,0
CUST000339,59,Male,East,10000.0,195.03,20595,1.0,13.8,108,2.72,4.7,Bronze,Electronics,Mobile,4
CUST000340,49,Female,East,11104.08,899.77,87344,3.8,36.3,40,2.85,3.4,Bronze,Fashion,Mobile,2
CUST000341,23,Female,North,10000.0,420.11,30019,1.0,20.5,34,5.58,3.4,Silver,Luxury,Mobile,0
CUST000342,43,Male,North,10000.0,432.01,22835,1.7,8.9,59,3.78,3.9,Bronze,Electronics,Desktop,4
CUST000343,30,Female,South,52333.75,2570.9,99351,12.3,53.9,139,4.34,3.4,Silver,Fashion,Mobile,1
CUST000344,51,Female,South,10000.0,276.99,21343,1.0,9.1,60,3.42,5.0,Bronze,Home & Garden,Tablet,4
CUST000345,59,Male,North,10000.0,809.17,75308,5.7,52.8,29,3.01,3.7,Silver,Fashion,Desktop,2
CUST000346,41,Female,North,49563.95,2403.44,101779,10.4,51.3,70,3.22,3.6,Gold,Home & Garden,Mobile,1
CUST000347,54,Female,North,10000.0,843.36,57313,5.7,44.6,11,3.97,2.9,Gold,Home & Garden,Mobile,2
CUST000348,18,Male,East,10000.0,500.76,37881,3.5,14.3,15,5.62,3.4,Gold,Home & Garden,Mobile,0
CUST000349,61,Male,East,10000.0,873.89,61979,4.4,32.1,41,5.12,3.3,Silver,Electronics,Mobile,2
CUST000350,21,Female,South,108810.45,5344.77,102604,16.7,97.3,18,3.52,3.7,Platinum,Fashion,Mobile,3
CUST000351,32,Male,South,52254.79,1898.54,87795,11.1,56.8,25,3.8,3.2,Platinum,Fashion,Desktop,1
CUST000352,36,Female,East,39941.01,1954.22,98185,13.4,61.2,13,4.71,3.1,Silver,Electronics,Mobile,1
CUST000353,39,Male,South,33341.82,2896.82,73807,16.2,68.3,15,3.77,3.4,Gold,Electronics,Desktop,1
CUST000354,47,Male,West,10000.0,898.03,51763,7.2,36.0,32,3.41,3.8,Gold,Sports,Mobile,2
CUST000355,21,Female,West,10000.0,358.29,29762,2.4,20.9,25,3.9,3.7,Bronze,Electronics,Desktop,0
CUST000356,35,Female,North,39466.33,2837.55,61357,10.5,67.2,12,4.1,2.7,Gold,Fashion,Desktop,1
CUST000357,49,Male,West,10000.0,252.57,26791,1.0,6.7,80,3.93,4.3,Bronze,Electronics,Tablet,4
CUST000358,20,Male,South,10000.0,774.29,33792,2.5,21.4,6,5.35,3.9,Bronze,Home & Garden,Mobile,0
CUST000359,46,Female,South,10901.14,778.21,67552,5.0,40.6,23,3.51,3.5,Platinum,Home & Garden,Desktop,2
CUST000360,25,Male,South,77539.21,4820.52,110699,20.8,87.4,85,5.35,3.9,Platinum,Sports,Mobile,3
CUST000361,23,Male,South,80869.33,5392.23,133118,14.1,86.6,46,4.37,3.4,Silver,Home & Garden,Tablet,3
CUST000362,18,Male,North,10000.0,123.47,27614,3.1,20.1,26,5.12,3.1,Bronze,Sports,Mobile,0
CUST000363,23,Female,North,10000.0,393.51,19088,1.4,8.1,25,3.4,4.1,Silver,Fashion,Mobile,4
CUST000364,57,Male,North,10000.0,547.09,40304,2.8,53.1,67,3.49,4.6,Bronze,Home & Garden,Desktop,2
CUST000365,19,Male,North,10000.0,508.31,28281,2.3,7.1,1,5.41,3.8,Bronze,Electronics,Desktop,0
CUST000366,23,Male,North,100528.02,4092.05,122915,19.4,65.6,41,2.29,4.1,Platinum,Sports,Tablet,3
CUST000367,61,Male,West,10000.0,693.51,62445,3.5,38.4,40,3.94,4.5,Silver,Sports,Desktop,2
CUST000368,31,Female,West,50554.01,2302.05,92676,14.7,65.6,45,4.4,3.4,Gold,Home & Garden,Mobile,1
CUST000369,24,Female,East,105358.5,4226.73,153492,19.4,90.9,32,2.36,4.0,Silver,Sports,Tablet,3
CUST000370,42,Male,East,10000.0,238.59,22841,1.0,4.6,25,3.56,3.2,Bronze,Home & Garden,Mobile,4
CUST000371,25,Female,East,10000.0,690.65,29417,1.7,5.8,53,4.02,3.5,Bronze,Home & Garden,Tablet,0
CUST000372,29,Male,West,107494.57,4705.95,148422,16.3,106.5,79,4.17,4.4,Platinum,Electronics,Mobile,3
CUST000373,36,Female,East,10000.0,295.97,19560,1.0,7.5,39,2.7,3.7,Gold,Electronics,Desktop,4
CUST000374,42,Female,South,58969.69,3265.09,86134,12.9,73.9,24,4.96,2.9,Gold,Fashion,Mobile,1
CUST000375,25,Male,South,108233.61,3484.39,126613,19.0,96.0,60,4.57,4.0,Platinum,Sports,Mobile,3
CUST000376,39,Male,West,32990.92,2669.21,90294,10.6,62.3,51,3.32,3.4,Silver,Home & Garden,Tablet,1
CUST000377,55,Male,West,10000.0,251.28,12606,1.1,6.4,35,3.39,3.4,Bronze,Fashion,Tablet,4
CUST000378,22,Male,South,10000.0,401.85,32841,2.5,25.1,13,4.44,3.5,Bronze,Home & Garden,Mobile,0
CUST000379,37,Female,East,38915.65,3306.0,80539,13.5,71.2,32,3.91,3.7,Gold,Fashion,Desktop,1
CUST000380,32,Female,West,48663.09,2759.2,86861,9.9,49.4,24,4.89,3.5,Gold,Home & Garden,Desktop,1
CUST000381,49,Female,South,10000.0,867.98,55381,4.1,22.9,45,5.49,4.8,Bronze,Home & Garden,Mobile,2
CUST000382,18,Female,South,10000.0,442.81,32734,1.3,12.9,1,5.18,3.1,Bronze,Electronics,Mobile,0
CUST000383,21,Female,West,46970.2,2128.33,84411,12.0,60.9,26,5.18,4.5,Silver,Home & Garden,Tablet,1
CUST000384,41,Male,South,10000.0,291.39,25623,1.0,3.5,38,3.87,4.4,Bronze,Sports,Tablet,4
CUST000385,23,Female,East,10000.0,703.42,22659,1.0,11.3,16,5.42,3.0,Silver,Sports,Desktop,0
CUST000386,29,Male,East,38058.73,3280.92,72342,16.3,64.7,20,4.66,4.4,Gold,Luxury,Tablet,1
CUST000387,23,Female,North,74816.67,4360.6,93936,20.9,78.9,21,4.85,4.0,Platinum,Sports,Mobile,3
CUST000388,19,Male,West,10000.0,561.84,26822,3.1,15.2,69,4.98,3.5,Bronze,Sports,Mobile,0
CUST000389,39,Female,North,48550.74,2573.74,72898,5.1,56.9,14,4.91,3.0,Platinum,Fashion,Desktop,1
CUST000390,34,Female,East,49298.04,2198.66,87622,9.0,54.0,9,4.55,3.6,Silver,Fashion,Desktop,1
CUST000391,34,Female,North,29717.4,1894.01,88980,11.5,49.8,10,4.04,3.4,Gold,Luxury,Desktop,1
CUST000392,25,Female,West,10000.0,439.98,28439,2.7,16.5,14,6.12,2.6,Bronze,Electronics,Mobile,0
CUST000393,43,Female,North,10000.0,230.67,20324,1.0,9.4,66,4.38,3.8,Bronze,Electronics,Tablet,4
CUST000394,26,Female,West,82110.21,4520.85,133240,16.4,73.9,30,3.03,3.8,Platinum,Fashion,Mobile,3
CUST000395,58,Female,North,10000.0,349.69,11681,1.0,6.4,67,3.57,4.5,Bronze,Electronics,Desktop,4
CUST000396,36,Male,West,27145.16,2896.63,69501,11.9,72.3,13,4.37,3.8,Bronze,Luxury,Mobile,1
CUST000397,28,Male,West,46814.2,2464.95,78095,12.9,69.8,95,5.19,4.4,Platinum,Luxury,Tablet,1
CUST000398,27,Male,West,94959.68,5038.47,138825,18.8,73.0,50,3.08,4.0,Platinum,Home & Garden,Tablet,3
CUST000399,50,Male,North,10000.0,978.7,46932,5.1,42.6,23,3.25,3.5,Silver,Fashion,Desktop,2
CUST000400,23,Male,East,10000.0,525.41,35672,1.3,11.8,16,6.11,2.6,Bronze,Fashion,Desktop,0
CUST000401,26,Female,South,10000.0,764.51,25128,2.7,9.7,14,5.12,3.5,Silver,Electronics,Mobile,0
CUST000402,60,Female,South,10000.0,702.04,64495,3.2,46.2,35,4.92,3.8,Silver,Sports,Mobile,2
CUST000403,47,Male,South,10000.0,950.36,64354,7.6,48.0,57,4.22,3.4,Silver,Home & Garden,Mobile,2
CUST000404,18,Female,South,10000.0,476.2,31690,3.7,17.6,72,3.74,3.4,Silver,Electronics,Mobile,0
CUST000405,29,Female,East,54345.24,2939.09,121115,7.8,59.5,71,4.05,3.4,Bronze,Home & Garden,Tablet,1
CUST000406,25,Female,West,44074.19,3941.5,80997,13.2,60.1,17,5.38,4.2,Gold,Home & Garden,Mobile,1
CUST000407,60,Female,South,10000.0,440.98,44627,7.9,51.3,14,4.39,3.4,Silver,Sports,Mobile,2
CUST000408,58,Male,South,10000.0,618.19,49230,8.1,42.5,12,5.41,3.3,Silver,Fashion,Mobile,2
CUST000409,58,Female,East,10000.0,779.37,56038,5.1,45.3,37,5.5,4.6,Silver,Home & Garden,Mobile,2
CUST000410,27,Female,South,100705.37,4499.07,115918,16.8,91.9,19,4.55,4.9,Silver,Sports,Desktop,3
CUST000411,26,Male,South,10000.0,476.42,24816,1.0,14.4,76,5.88,4.3,Bronze,Luxury,Tablet,0
CUST000412,18,Female,East,10000.0,461.12,32094,1.1,18.7,9,6.52,3.1,Silver,Home & Garden,Desktop,0
CUST000413,60,Male,West,10000.0,823.74,61118,3.7,34.0,13,4.92,3.7,Gold,Sports,Mobile,2
CUST000414,32,Female,South,80678.11,4292.34,127579,15.3,94.0,63,4.13,3.3,Gold,Luxury,Desktop,3
CUST000415,28,Female,East,98669.6,4965.27,115234,15.2,99.6,70,1.15,3.8,Platinum,Luxury,Tablet,3
CUST000416,43,Female,South,10000.0,454.91,27294,1.0,7.6,41,3.81,4.2,Gold,Fashion,Mobile,4
CUST000417,50,Male,South,10000.0,544.2,59007,7.3,31.4,13,2.86,4.2,Bronze,Fashion,Desktop,2
CUST000418,44,Male,West,10425.94,1052.97,62296,4.3,42.6,103,3.18,3.7,Silver,Sports,Desktop,2
CUST000419,30,Male,West,33191.15,3531.09,60399,15.5,81.4,12,7.85,3.6,Silver,Luxury,Desktop,1
CUST000420,49,Female,North,10000.0,322.2,18958,1.0,9.3,32,1.24,4.2,Bronze,Fashion,Desktop,4
CUST000421,44,Female,East,10000.0,106.4,22810,1.1,6.4,22,3.95,4.3,Silver,Electronics,Desktop,4
CUST000422,47,Female,West,10000.0,1151.93,65860,6.0,38.0,48,1.82,3.6,Silver,Home & Garden,Mobile,2
CUST000423,43,Female,East,10000.0,225.5,19306,1.0,6.9,43,1.96,4.0,Bronze,Electronics,Mobile,4
CUST000424,70,Male,North,10457.27,697.22,37054,1.0,52.5,117,4.8,3.6,Bronze,Home & Garden,Desktop,2
CUST000425,24,Female,East,10000.0,532.88,35499,2.8,21.8,24,3.35,3.1,Bronze,Home & Garden,Mobile,0
CUST000426,43,Female,East,10000.0,310.89,18542,1.0,7.7,60,3.57,3.2,Bronze,Electronics,Desktop,4
CUST000427,60,Male,South,10000.0,279.64,23042,1.2,5.1,48,1.58,4.7,Bronze,Fashion,Desktop,4
CUST000428,53,Male,North,10000.0,412.44,21058,1.3,11.4,37,6.14,4.5,Gold,Electronics,Desktop,4
CUST000429,27,Male,North,89834.98,4651.03,111212,15.1,78.8,20,3.92,3.4,Platinum,Fashion,Tablet,3
CUST000430,60,Male,West,10000.0,628.51,64369,7.1,33.1,22,4.02,4.5,Silver,Fashion,Desktop,2
CUST000431,18,Male,North,10000.0,617.9,31768,1.5,20.3,74,3.94,4.1,Bronze,Fashion,Desktop,0
CUST000432,28,Male,East,105775.93,3626.78,124647,25.4,78.7,84,1.28,4.1,Platinum,Fashion,Tablet,3
CUST000433,29,Male,West,10000.0,630.96,26026,1.0,19.8,77,4.94,3.6,Gold,Electronics,Desktop,0
CUST000434,70,Female,South,10000.0,1291.92,54530,5.1,45.6,83,5.62,3.2,Bronze,Luxury,Desktop,2
CUST000435,61,Male,South,10000.0,774.73,44348,6.3,45.0,53,5.42,3.3,Silver,Sports,Desktop,2
CUST000436,44,Male,West,10000.0,336.03,27078,1.0,3.9,27,2.61,4.2,Bronze,Electronics,Tablet,4
CUST000437,40,Male,South,32415.96,2474.91,77892,13.2,90.7,33,3.64,4.2,Bronze,Luxury,Mobile,1
CUST000438,34,Female,East,50583.34,2197.54,75759,11.4,78.1,20,5.3,3.7,Platinum,Sports,Desktop,1
CUST000439,34,Female,North,55175.01,1258.49,88416,14.4,32.5,28,4.46,2.8,Bronze,Sports,Desktop,1
CUST000440,23,Female,South,98212.56,2883.17,114136,21.7,84.2,76,2.52,4.3,Silver,Fashion,Desktop,3
CUST000441,24,Female,East,10000.0,576.14,31301,1.0,8.3,31,6.02,3.3,Bronze,Luxury,Mobile,0
CUST000442,29,Female,North,82350.93,5021.62,94082,17.3,54.6,36,3.04,3.8,Platinum,Luxury,Mobile,3
CUST000443,21,Male,South,10000.0,435.44,23566,2.0,15.0,71,3.21,2.9,Bronze,Electronics,Mobile,0
CUST000444,46,Male,South,10000.0,588.0,68133,5.2,41.9,69,3.27,4.7,Silver,Home & Garden,Mobile,2
CUST000445,25,Male,South,108032.25,4692.53,117086,22.7,87.8,75,4.57,4.1,Platinum,Home & Garden,Desktop,3
CUST000446,30,Male,East,91827.67,4150.54,147869,22.5,68.4,66,3.09,5.0,Silver,Luxury,Desktop,3
CUST000447,23,Male,South,119052.25,4961.9,145997,19.6,87.1,22,2.95,3.9,Platinum,Sports,Desktop,3
CUST000448,39,Female,North,28619.0,2516.05,94101,16.2,67.8,78,5.61,3.8,Platinum,Sports,Mobile,1
CUST000449,38,Male,North,10000.0,263.25,17712,1.0,10.7,39,4.3,4.5,Silver,Electronics,Desktop,4
CUST000450,20,Male,West,10000.0,700.27,31070,2.2,17.7,110,4.03,4.2,Bronze,Electronics,Mobile,0
CUST000451,45,Male,West,10000.0,347.03,21770,1.0,8.8,30,2.39,4.6,Bronze,Electronics,Desktop,4
CUST000452,53,Female,West,10000.0,892.11,64163,7.2,38.0,146,3.87,3.2,Silver,Luxury,Mobile,2
CUST000453,48,Male,South,10000.0,250.55,23287,1.0,10.5,30,3.87,3.8,Bronze,Home & Garden,Desktop,4
CUST000454,51,Male,North,10000.0,745.37,48081,5.5,39.7,14,5.11,4.3,Silver,Electronics,Tablet,2
CUST000455,27,Male,East,10000.0,491.73,24168,1.2,11.1,15,2.9,3.9,Bronze,Luxury,Mobile,0
CUST000456,28,Female,West,98468.83,4789.45,113669,16.4,72.7,88,3.22,4.1,Platinum,Home & Garden,Desktop,3
CUST000457,35,Male,North,55228.61,2489.09,72909,12.4,61.6,37,4.9,3.4,Silver,Sports,Mobile,1
CUST000458,23,Male,North,10000.0,646.47,32272,2.3,23.0,38,6.21,4.0,Bronze,Fashion,Mobile,0
